keystone_run_id,keystone_team_id,completed_at,season,mythic_level,keystone_time_ms,faction,dungeon_name,dungeon_short_name,dungeon_slug,dungeon_patch,modifier_1,modifier_2,modifier_3,tank_name,tank_race,tank_race_id,tank_class,tank_class_id,tank_spec,tank_spec_id,tank_ilvl,healer_name,healer_race,healer_race_id,healer_class,healer_class_id,healer_spec,healer_spec_id,healer_ilvl,dps_1_name,dps_1_race,dps_1_race_id,dps_1_class,dps_1_class_id,dps_1_spec,dps_1_spec_id,dps_1_ilvl,dps_2_name,dps_2_race,dps_2_race_id,dps_2_class,dps_2_class_id,dps_2_spec,dps_2_spec_id,dps_2_ilvl,dps_3_name,dps_3_race,dps_3_race_id,dps_3_class,dps_3_class_id,dps_3_spec,dps_3_spec_id,dps_3_ilvl,clear_time_ms
14108163,402513108,2026-04-18 08:32:57+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Cárdó,Human,1,Monk,10,Brewmaster,268,281.312,Kapoty,Dwarf,3,Shaman,7,Restoration,264,276.75,Imfix,Blood Elf,10,Death Knight,6,Unholy,252,278.188,Trisko,Night Elf,4,Hunter,3,Marksmanship,254,280.688,Síálár,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,276.625,1645917
14109308,402514141,2026-04-18 08:33:17+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Горячиемурки,Dwarf,3,Monk,10,Brewmaster,268,274.0,Alexmw,Night Elf,4,Monk,10,Mistweaver,270,279.0,Pubimage,Dwarf,3,Mage,8,Frost,64,278.0,Myshra,Night Elf,4,Rogue,4,Assassination,259,274.0,Gúldañ,Orc,2.0,Warlock,9.0,Demonology,266.0,275.0,1566043
14109033,402513904,2026-04-18 08:38:38+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Durapala,Dwarf,3,Paladin,2,Protection,66,276.062,Myraè,Dracthyr,52,Evoker,13,Preservation,1468,276.188,Villiverin,Night Elf,4,Demon Hunter,12,Devourer,1480,278.812,Zétény,Dracthyr,70,Evoker,13,Augmentation,1473,276.75,Kargoth,Mag'har Orc,36.0,Death Knight,6.0,Unholy,252.0,277.438,1570982
14111395,402516650,2026-04-18 08:51:38+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Babede,Dwarf,3,Paladin,2,Protection,66,276.625,Lahlullii,Dwarf,3,Shaman,7,Restoration,264,274.188,Stuhlgänger,Troll,8,Priest,5,Shadow,258,277.062,Chîdori,Blood Elf,10,Death Knight,6,Unholy,252,276.188,Futere,Troll,8.0,Mage,8.0,Frost,64.0,281.312,1658861
14152276,402554111,2026-04-18 08:56:21+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Ímpiety,Dwarf,3,Warrior,1,Protection,73,279.0,Syeer,Undead,5,Priest,5,Discipline,256,275.0,Votù,Orc,2,Warlock,9,Demonology,266,276.0,Fatdwarf,Dwarf,3,Shaman,7,Elemental,262,278.0,Андикин,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,277.0,1567645
14113782,402518749,2026-04-18 09:02:52+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Koroluebiw,Night Elf,4,Demon Hunter,12,Vengeance,581,276.375,Pengudruid,Haranir,91,Druid,11,Restoration,105,279.875,Dinkêlberg,Troll,8,Mage,8,Frost,64,278.812,Fréntis,Human,1,Paladin,2,Retribution,70,278.625,Lesslethal,Tauren,6.0,Warlock,9.0,Demonology,266.0,276.812,1568696
14114779,402519653,2026-04-18 09:05:48+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Snøoøw,Night Elf,4,Monk,10,Brewmaster,268,276.125,Saltydave,Vulpera,35,Shaman,7,Restoration,264,274.938,Dxc,Dark Iron Dwarf,34,Death Knight,6,Unholy,252,272.75,Karsuss,Blood Elf,10,Demon Hunter,12,Devourer,1480,276.562,Theromis,Orc,2.0,Warlock,9.0,Demonology,266.0,276.938,1658776
14178700,402578440,2026-04-18 09:09:17+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Donkeymonki,Dwarf,3,Monk,10,Brewmaster,268,277.0,Amarcolitanu,Night Elf,4,Druid,11,Restoration,105,276.0,Archïmède,Night Elf,4,Druid,11,Balance,102,278.0,Oulala,Blood Elf,10,Rogue,4,Assassination,259,274.0,Sîilver,Orc,2.0,Hunter,3.0,Beast Mastery,253.0,277.0,1649517
14117540,402522149,2026-04-18 09:12:26+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Венефрия,Night Elf,4,Monk,10,Brewmaster,268,279.438,Alstrr,Night Elf,4,Monk,10,Mistweaver,270,279.312,Kriog,Pandaren,26,Death Knight,6,Unholy,252,281.5,Шпанюга,Blood Elf,10,Mage,8,Frost,64,276.812,Nerfmyapm,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,279.062,1679556
14117887,402522445,2026-04-18 09:13:33+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Tkb,Zandalari Troll,31,Warrior,1,Protection,73,280.438,Rqvz,Human,1,Monk,10,Mistweaver,270,278.812,Remobro,Orc,2,Warlock,9,Demonology,266,277.875,Innssy,Human,1,Death Knight,6,Unholy,252,276.0,Yzq,Gnome,7.0,Mage,8.0,Frost,64.0,274.562,1637690
14226974,402622889,2026-04-18 09:18:02+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Pansmith,Orc,2,Monk,10,Brewmaster,268,267.0,Mådmax,Dwarf,3,Shaman,7,Restoration,264,277.0,Horar,Night Elf,4,Warlock,9,Demonology,266,272.0,Orbitculture,Night Elf,4,Demon Hunter,12,Devourer,1480,273.0,Raqsdk,Dwarf,3.0,Death Knight,6.0,Unholy,252.0,279.0,1490006
14164608,402565578,2026-04-18 09:22:21+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Eyildr,Dwarf,3,Monk,10,Brewmaster,268,278.0,Ketamîn,Human,1,Paladin,2,Holy,65,276.0,Zarzdh,Night Elf,4,Demon Hunter,12,Devourer,1480,275.0,Immuz-304945868,Highmountain Tauren,28,Druid,11,Balance,102,0.0,Sefiin,Pandaren,26.0,Mage,8.0,Frost,64.0,278.0,1625548
14124095,402528067,2026-04-18 09:23:03+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Snekkis-301558223,Haranir,91,Monk,10,Brewmaster,268,280.0,Cenartyr,Night Elf,4,Druid,11,Restoration,105,277.0,Nameleess,Human,1,Death Knight,6,Unholy,252,277.0,Shabó,Troll,8,Mage,8,Frost,64,279.0,Nidah,Night Elf,4.0,Priest,5.0,Shadow,258.0,279.0,1608251
14119481,402523857,2026-04-18 09:24:01+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Thûndor,Night Elf,4,Demon Hunter,12,Vengeance,581,281.125,Survivalhunt,Pandaren,26,Monk,10,Mistweaver,270,280.688,Frements,Orc,2,Shaman,7,Elemental,262,281.0,Altofctrl,Night Elf,4,Rogue,4,Assassination,259,279.5,Shoesmith,Human,1.0,Warrior,1.0,Fury,72.0,280.688,1570446
14195303,402593625,2026-04-18 09:29:02+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Lecubik,Pandaren,26,Monk,10,Brewmaster,268,278.0,Serwoui,Vulpera,35,Monk,10,Mistweaver,270,277.0,Cryptodk,Night Elf,4,Death Knight,6,Unholy,252,279.0,Prizmoz,Human,1,Paladin,2,Retribution,70,278.0,Koqo,Orc,2.0,Hunter,3.0,Marksmanship,254.0,273.0,1689280
14155226,402556869,2026-04-18 09:39:00+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Necroberry,Dark Iron Dwarf,34,Death Knight,6,Blood,250,279.0,Paddyis,Dracthyr,52,Priest,5,Discipline,256,276.0,Malthion,Blood Elf,10,Demon Hunter,12,Devourer,1480,279.0,Mysterium,Night Elf,4,Mage,8,Frost,64,280.0,Pingöux,Dracthyr,52.0,Evoker,13.0,Augmentation,1473.0,276.0,1639451
14125805,402529622,2026-04-18 09:40:40+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Nèkrós,Blood Elf,10,Warrior,1,Protection,73,276.0,Wreckonize-304948957,Orc,2,Druid,11,Restoration,105,0.0,Zapzten,Dwarf,3,Shaman,7,Elemental,262,280.0,Bicepspump,Troll,8,Death Knight,6,Unholy,252,280.0,Holyfugazi,Blood Elf,10.0,Paladin,2.0,Retribution,70.0,280.0,1482785
14124386,402528345,2026-04-18 09:40:53+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Daragash,Tauren,6,Monk,10,Brewmaster,268,278.438,Yëslifer,Night Elf,4,Druid,11,Restoration,105,275.938,Xaang,Night Elf,4,Rogue,4,Assassination,259,278.625,Pexmepls,Orc,2,Hunter,3,Beast Mastery,253,279.312,Apfellord,Orc,2.0,Warlock,9.0,Demonology,266.0,275.562,1562771
14124583,402528517,2026-04-18 09:42:11+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Thrbnmonk,Dwarf,3,Monk,10,Brewmaster,268,277.562,Skennda,Dracthyr,70,Evoker,13,Preservation,1468,279.438,Manatt,Dwarf,3,Rogue,4,Outlaw,260,275.188,Orsäyy,Night Elf,4,Demon Hunter,12,Devourer,1480,280.062,Elghouligan,Void Elf,29.0,Death Knight,6.0,Unholy,252.0,278.688,1518131
14197809,402595905,2026-04-18 09:48:58+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Xeat,Blood Elf,10,Monk,10,Brewmaster,268,279.0,Stopmedatlos,Night Elf,4,Druid,11,Restoration,105,276.0,Lakkix,Blood Elf,10,Paladin,2,Retribution,70,274.0,Yelina,Blood Elf,10,Demon Hunter,12,Devourer,1480,276.0,Weedsamà,Orc,2.0,Hunter,3.0,Beast Mastery,253.0,277.0,1666845
14162992,402564105,2026-04-18 09:49:53+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Freshmonk,Dwarf,3,Monk,10,Brewmaster,268,274.0,Ifaptoscalie,Dracthyr,70,Evoker,13,Preservation,1468,277.0,Kíllèr,Orc,2,Warlock,9,Demonology,266,279.0,Ejzing,Blood Elf,10,Demon Hunter,12,Devourer,1480,274.0,Fuzzius,Human,1.0,Mage,8.0,Frost,64.0,279.0,1463426
14142909,402545358,2026-04-18 09:51:58+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Señorpumba,Dwarf,3,Monk,10,Brewmaster,268,279.0,Hyperforcex,Night Elf,4,Druid,11,Restoration,105,278.0,Fury,Night Elf,4,Warrior,1,Fury,72,276.0,Слоудэнсхх,Night Elf,4,Mage,8,Frost,64,277.0,Inflamé,Dwarf,3.0,Warlock,9.0,Demonology,266.0,279.0,1502694
14128246,402531796,2026-04-18 10:00:46+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Cyanjohnson,Dwarf,3,Monk,10,Brewmaster,268,279.875,Lústmolch,Dracthyr,70,Priest,5,Holy,257,280.0,Kinslay,Orc,2,Shaman,7,Enhancement,263,276.0,Arrescia,Human,1,Death Knight,6,Unholy,252,278.0,Brorúk,Orc,2.0,Warlock,9.0,Demonology,266.0,280.688,1628910
14129510,402532989,2026-04-18 10:04:14+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Gragasaras,Dwarf,3,Monk,10,Brewmaster,268,279.438,Gnorgg,Orc,2,Shaman,7,Restoration,264,278.75,Árnold,Orc,2,Warrior,1,Arms,71,281.188,Metahostage,Dracthyr,52,Evoker,13,Augmentation,1473,277.375,Ledave,Orc,2.0,Death Knight,6.0,Unholy,252.0,276.688,1553441
14136341,402539362,2026-04-18 10:05:00+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Sünän,Dark Iron Dwarf,34,Monk,10,Brewmaster,268,275.0,Jadiemonk,Blood Elf,10,Monk,10,Mistweaver,270,281.0,Fitfit,Undead,5,Priest,5,Shadow,258,276.0,Dormantul,Dracthyr,70,Evoker,13,Augmentation,1473,274.0,Gaddarkemal,Orc,2.0,Warlock,9.0,Demonology,266.0,276.0,1665514
14218304,402614894,2026-04-18 10:05:21+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Drsale,Troll,8,Druid,11,Guardian,104,275.0,Plexiglass,Night Elf,4,Druid,11,Restoration,105,278.0,Zorain,Troll,8,Warlock,9,Demonology,266,278.0,Lithindras,Dracthyr,70,Evoker,13,Augmentation,1473,280.0,Mishimage,Gnome,7.0,Mage,8.0,Frost,64.0,280.0,1672530
14211770,402608805,2026-04-18 10:06:08+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Awanturník,Tauren,6,Warrior,1,Protection,73,274.0,Wìenic,Night Elf,4,Monk,10,Mistweaver,270,272.0,Jøy,Nightborne,27,Rogue,4,Assassination,259,276.0,Atramî,Dwarf,3,Death Knight,6,Unholy,252,277.0,Demigosa,Dracthyr,70.0,Evoker,13.0,Augmentation,1473.0,272.0,1673599
14135737,402538784,2026-04-18 10:11:15+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Zengül,Night Elf,4,Monk,10,Brewmaster,268,278.0,Rolltowork,Night Elf,4,Monk,10,Mistweaver,270,277.0,Duckwalker,Night Elf,4,Demon Hunter,12,Havoc,577,279.0,Pawnn,Undead,5,Mage,8,Frost,64,278.0,Paranoyc,Night Elf,4.0,Death Knight,6.0,Unholy,252.0,274.0,1667458
14133178,402536377,2026-04-18 10:13:00+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Monkanda,Pandaren,26,Monk,10,Brewmaster,268,278.812,Tormentetas,Orc,2,Shaman,7,Restoration,264,276.0,Tôntin,Tauren,6,Warrior,1,Fury,72,275.375,Mouradenquad,Dwarf,3,Paladin,2,Retribution,70,275.562,Coconutbob,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,278.438,1631166
14256445,402650097,2026-04-18 10:19:24+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Harmony,Void Elf,29,Warrior,1,Protection,73,279.0,Fireen,Draenei,11,Shaman,7,Restoration,264,274.0,Rasâad,Night Elf,4,Demon Hunter,12,Devourer,1480,277.0,Tarnûc,Void Elf,29,Death Knight,6,Unholy,252,276.0,Fangorn,Orc,2.0,Warlock,9.0,Demonology,266.0,278.0,1703267
14138177,402541002,2026-04-18 10:22:43+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Lgchampêtre,Dwarf,3,Monk,10,Brewmaster,268,280.312,Бэдранер,Night Elf,4,Druid,11,Restoration,105,278.062,Jahairie,Blood Elf,10,Paladin,2,Retribution,70,277.625,Hondrill,Blood Elf,10,Demon Hunter,12,Devourer,1480,276.75,Crxpz,Undead,5.0,Mage,8.0,Frost,64.0,276.562,1538970
14140259,402542901,2026-04-18 10:27:34+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Essardi,Dwarf,3,Monk,10,Brewmaster,268,278.062,Джиэфкрип,Mag'har Orc,36,Shaman,7,Restoration,264,277.688,Shibzl,Troll,8,Warlock,9,Demonology,266,280.688,Laløles,Human,1,Priest,5,Shadow,258,274.875,Hazadin,Dwarf,3.0,Death Knight,6.0,Unholy,252.0,279.75,1659842
14141168,402543742,2026-04-18 10:29:42+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Xeelm,Dwarf,3,Monk,10,Brewmaster,268,279.375,Imstalkerin,Night Elf,4,Druid,11,Restoration,105,274.312,Blenioso,Blood Elf,10,Death Knight,6,Unholy,252,277.0,Дракгатс,Dracthyr,52,Evoker,13,Augmentation,1473,279.25,Garonko,Blood Elf,10.0,Demon Hunter,12.0,Devourer,1480.0,278.812,1586235
14142341,402544827,2026-04-18 10:31:35+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Шишо,Vulpera,35,Monk,10,Brewmaster,268,279.125,Drull,Night Elf,4,Druid,11,Restoration,105,279.062,Zíle,Blood Elf,10,Warlock,9,Demonology,266,280.625,Priopumper,Night Elf,4,Mage,8,Frost,64,279.0,Hoerge,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,276.5,1697082
14273715,402666040,2026-04-18 10:35:39+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Bëllamy,Pandaren,25,Monk,10,Brewmaster,268,277.0,Inukz,Haranir,91,Druid,11,Restoration,105,275.0,Hyterionxx,Night Elf,4,Druid,11,Balance,102,278.0,Locktiel,Orc,2,Warlock,9,Demonology,266,280.0,Leucotheaker,Dracthyr,52.0,Evoker,13.0,Augmentation,1473.0,276.0,1581711
14147072,402549228,2026-04-18 10:35:46+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Jozefillidan,Night Elf,4,Demon Hunter,12,Vengeance,581,266.0,Maryjàne,Troll,8,Druid,11,Restoration,105,278.0,Legac,Troll,8,Mage,8,Frost,64,278.0,Haidenzje,Blood Elf,10,Paladin,2,Retribution,70,282.0,Richopic,Troll,8.0,Shaman,7.0,Elemental,262.0,278.0,1641365
14146832,402548997,2026-04-18 10:40:04+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Pandaole-49733944,Pandaren,26,Monk,10,Brewmaster,268,277.625,Palathos,Dwarf,3,Paladin,2,Holy,65,276.312,Becksnp,Pandaren,26,Priest,5,Shadow,258,281.75,Satepa,Dwarf,3,Shaman,7,Enhancement,263,278.812,Kresti,Night Elf,4.0,Druid,11.0,Feral,103.0,275.188,1578948
14149212,402551235,2026-04-18 10:44:15+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Olddefender,Orc,2,Warrior,1,Protection,73,277.438,Lanaley,Night Elf,4,Priest,5,Discipline,256,274.625,Жжонни,Human,1,Paladin,2,Retribution,70,280.5,Бляьдкк,Blood Elf,10,Death Knight,6,Unholy,252,277.812,Highfivex,Tauren,6.0,Hunter,3.0,Beast Mastery,253.0,281.125,1628387
14301085,402691187,2026-04-18 10:45:04+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Brewded,Dwarf,3,Monk,10,Brewmaster,268,277.0,Ðeswynd,Dwarf,3,Paladin,2,Holy,65,278.0,Blinkqtmeta,Dwarf,3,Mage,8,Frost,64,280.0,Sylka,Night Elf,4,Demon Hunter,12,Devourer,1480,277.0,Brennor,Orc,2.0,Warlock,9.0,Demonology,266.0,280.0,1696447
14151086,402552990,2026-04-18 10:48:06+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Duomonk,Earthen,85,Monk,10,Brewmaster,268,278.812,Déførie,Troll,8,Shaman,7,Restoration,264,277.75,Niut,Blood Elf,10,Demon Hunter,12,Devourer,1480,278.438,Goldbearwl,Dracthyr,70,Warlock,9,Demonology,266,279.938,Krønos,Human,1.0,Paladin,2.0,Retribution,70.0,279.312,1683725
14260873,402654209,2026-04-18 10:50:08+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Demonhapo,Blood Elf,10,Demon Hunter,12,Vengeance,581,276.0,Kilograme,Blood Elf,10,Monk,10,Mistweaver,270,277.0,Levena,Void Elf,29,Death Knight,6,Unholy,252,280.0,Shaqirath,Vulpera,35,Hunter,3,Marksmanship,254,279.0,Hollya,Lightforged Draenei,30.0,Paladin,2.0,Retribution,70.0,277.0,1568031
14152472,402554301,2026-04-18 10:50:31+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Zaami,Night Elf,4,Monk,10,Brewmaster,268,279.438,Flawwpo,Pandaren,26,Shaman,7,Restoration,264,274.75,Kharziel,Blood Elf,10,Mage,8,Frost,64,278.25,Awl,Night Elf,4,Demon Hunter,12,Devourer,1480,279.25,Minikillen,Dwarf,3.0,Warlock,9.0,Demonology,266.0,276.125,1514497
14152852,402554646,2026-04-18 10:51:22+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Cowjekn,Tauren,6,Monk,10,Brewmaster,268,275.562,Stupidheal,Dwarf,3,Shaman,7,Restoration,264,274.625,Nåash-106683663,Pandaren,26,Rogue,4,Assassination,259,275.438,Krokzx,Dwarf,3,Paladin,2,Retribution,70,277.0,Furybigsecre,Lightforged Draenei,30.0,Warrior,1.0,Arms,71.0,281.062,1693743
14164079,402565095,2026-04-18 10:53:38+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Orihará,Zandalari Troll,31,Monk,10,Brewmaster,268,273.0,Scruffy,Dark Iron Dwarf,34,Shaman,7,Restoration,264,272.0,Tharodin,Blood Elf,10,Paladin,2,Retribution,70,279.0,Ámbro,Dwarf,3,Warlock,9,Demonology,266,279.0,Rixie,Blood Elf,10.0,Mage,8.0,Frost,64.0,279.0,1574547
14200128,402598012,2026-04-18 10:57:02+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Rubymonk,Blood Elf,10,Monk,10,Brewmaster,268,274.0,Cbumjr,Dwarf,3,Shaman,7,Restoration,264,278.0,Nulleprutten,Dwarf,3,Paladin,2,Retribution,70,278.0,Absolutè-304736598,Orc,2,Warlock,9,Demonology,266,0.0,Myblood,Tauren,6.0,Hunter,3.0,Beast Mastery,253.0,278.0,1612367
14157411,402558907,2026-04-18 10:59:10+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Lopardor,Dwarf,3,Monk,10,Brewmaster,268,279.875,Ohboom,Night Elf,4,Druid,11,Restoration,105,276.188,Norkekw,Blood Elf,10,Demon Hunter,12,Devourer,1480,280.0,Magounpetä,Blood Elf,10,Mage,8,Frost,64,276.938,Manassé,Night Elf,4.0,Priest,5.0,Shadow,258.0,277.0,1510743
14176988,402576878,2026-04-18 11:01:13+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Ginferbrm,Zandalari Troll,31,Monk,10,Brewmaster,268,277.0,Antritate,Night Elf,4,Druid,11,Restoration,105,274.0,Dtroxdoom,Dwarf,3,Warlock,9,Demonology,266,275.0,Anikii,Dracthyr,52,Evoker,13,Augmentation,1473,280.0,Индоминусх,Blood Elf,10.0,Death Knight,6.0,Unholy,252.0,278.0,1624283
14160214,402561532,2026-04-18 11:03:40+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Йрон,Tauren,6,Warrior,1,Protection,73,274.938,Sashkomonk,Dwarf,3,Monk,10,Mistweaver,270,270.25,Groklos,Blood Elf,10,Demon Hunter,12,Devourer,1480,274.375,Novittuariel,Blood Elf,10,Paladin,2,Retribution,70,276.188,Jekamorozua,Haranir,86.0,Mage,8.0,Frost,64.0,274.75,1668264
14195411,402593721,2026-04-18 11:12:49+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Вирасай,Pandaren,26,Monk,10,Brewmaster,268,279.0,Mnkey,Human,1,Monk,10,Mistweaver,270,278.0,Малбаро,Dracthyr,70,Evoker,13,Augmentation,1473,277.0,Малурт,Blood Elf,10,Death Knight,6,Unholy,252,275.0,Грокатау,Void Elf,29.0,Warlock,9.0,Demonology,266.0,276.0,1618446
14170285,402570773,2026-04-18 11:25:59+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Lyxspin,Blood Elf,10,Monk,10,Brewmaster,268,276.938,Nakat,Highmountain Tauren,28,Monk,10,Mistweaver,270,274.688,Seleniele,Night Elf,4,Death Knight,6,Unholy,252,274.75,Mupheen,Haranir,86,Rogue,4,Assassination,259,275.375,Trollfacce,Troll,8.0,Shaman,7.0,Enhancement,263.0,275.5,1622210
14171053,402571486,2026-04-18 11:27:59+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Traeth,Dwarf,3,Monk,10,Brewmaster,268,275.0,Niena,Night Elf,4,Druid,11,Restoration,105,280.688,Flap,Dwarf,3,Mage,8,Frost,64,281.5,Gémerszék,Night Elf,4,Warrior,1,Arms,71,281.312,Belapp,Dracthyr,70.0,Priest,5.0,Shadow,258.0,280.188,1501450
14174554,402574680,2026-04-18 11:35:31+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Zhaine,Night Elf,4,Monk,10,Brewmaster,268,280.75,Форсдивине,Night Elf,4,Druid,11,Restoration,105,278.625,Vôran,Mag'har Orc,36,Rogue,4,Assassination,259,278.188,Lucablayt,Human,1,Mage,8,Frost,64,281.875,Noctres,Orc,2.0,Death Knight,6.0,Unholy,252.0,280.0,1701315
